NumberInFamily,GEOID
6,42101011300
1,42101009500
3,42101032600
1,42101034701
2,42101009500
1,42101016901
3,42101024400
1,42101028300
1,42101015300
1,42101013200
1,42101002200
2,42101017100
2,42101006100
1,42101039100
5,42101028100
1,42101029800
1,42101013200
2,42101004101
2,42101011900
3,42101030502
1,42101012201
1,42101029300
1,42101028200
1,42101027901
2,42101008102
1,42101027700
3,42101006700
1,42101000701
2,42101007102
1,42101023700
2,42101024200
1,42101011000
5,42101006300
1,42101001102
1,42101006600
1,42101026500
2,42101024800
1,42101025200
1,42101003200
4,42101031900
5,42101025400
2,42101027700
2,42101007102
1,42101034400
1,42101036501
4,42101016702
2,42101006700
4,42101029900
1,42101026800
2,42101029800
2,42101010800
4,42101020000
4,
3,42101011800
2,42101039001
1,42101002500
2,42101003200
5,42101008302
2,42101034502
1,42101009600
2,42101008000
2,42101028901
3,42101025400
1,42101024200
1,42101029800
2,42101029900
1,42101025300
1,42101012201
5,42101031102
5,42101011000
3,42101008000
2,42101010000
5,42101003300
1,42101008500
2,42101009500
2,42101030000
3,42101011900
3,42101010300
2,42101025900
3,42101006300
3,42101017900
2,42101024300
4,42101026301
1,42101011000
3,42101017100
3,42101018802
3,42101006300
3,42101032300
3,42101010300
4,42101010500
1,42101010500
3,42101002500
4,42101016701
4,42101031200
1,42101015300
2,42101026500
2,42101003100
3,42101017100
2,42101026700
1,42101010000
5,42101006100
3,42101030000
2,42101027402
4,42101003600
2,42101027700
5,42101032600
2,42101032600
2,42101026302
3,42101025200
3,42101036201
2,42101030100
3,42101019502
3,42101003300
5,42101011200
3,42101007200
3,42101036202
3,42101007102
3,42101008302
3,42101008102
1,42101030502
5,42101006200
7,42101011000
4,42101010800
4,42101028800
3,42101007300
5,42101024400
4,42101010300
3,42101030100
3,42101010100
5,42101020101
4,42101003200
4,42101025300
1,42101027401
6,42101020101
6,42101016300
4,42101016702
1,42101036501
4,42101009400
1,42101036501
5,42101015300
1,42101033600
2,42101033701
1,42101035500
1,42101035702
2,42101035500
2,42101003100
1,42101002500
1,42101030100
1,42101003300
1,42101011900
1,42101003001
1,42101024800
1,42101030501
1,42101008302
1,42101030100
3,42101028901
1,42101002500
3,42101010900
3,42101028600
1,42101020000
4,
2,42101029300
1,42101014900
2,42101008301
2,42101028500
1,42101020102
4,42101026800
2,42101028300
3,42101011300
3,42101028600
2,42101008102
5,42101006500
1,42101024300
6,42101037700
1,42101006100
2,42101011400
1,42101038000
4,42101025300
1,42101026400
2,42101011900
1,42101028200
4,42101031102
2,42101015200
2,42101037700
3,42101008500
1,42101012100
3,42101026400
3,42101029800
1,
6,42101025900
1,42101028000
1,42101027902
4,42101030000
2,42101007200
3,42101016600
3,42101024400
3,42101016600
2,42101018801
2,42101010400
2,42101010700
1,42101013900
1,42101010400
1,42101019900
1,42101039002
2,42101008301
1,42101030100
1,42101020101
2,42101031000
2,42101030100
3,42101005500
1,42101025400
2,42101031300
1,42101029800
2,42101010800
1,42101010400
1,42101006000
3,42101008500
1,42101004104
3,42101039001
4,42101016902
8,42101015200
1,42101009300
1,42101008301
4,42101030900
4,42101033500
1,42101027800
1,42101017900
3,42101017100
1,42101025200
2,42101019000
2,42101024000
6,42101017300
2,42101025300
4,42101028000
2,42101032300
2,42101019800
5,42101029800
6,42101019700
1,42101035500
1,42101008301
1,42101020300
5,42101009300
5,42101029900
5,42101024400
3,42101036202
2,42101006400
4,42101033000
5,42101016702
5,42101026600
5,42101030000
7,42101030000
2,42101001102
6,42101028200
4,42101002500
4,42101024900
2,42101011800
3,42101009300
4,42101016902
4,42101024000
4,42101020101
5,42101013800
4,42101028200
3,42101011900
1,42101035601
8,42101024600
3,42101017300
2,42101033701
2,42101033000
2,42101027300
1,42101003200
1,42101003701
1,42101010100
1,42101029800
4,42101028300
1,42101032000
1,42101026800
2,42101003701
2,42101002500
1,42101030100
1,
1,42101003701
1,42101014100
1,42101010600
1,42101003300
1,42101010200
1,42101032000
1,42101014100
1,42101029800
4,42101019501
1,42101002100
2,42101031900
1,42101001101
1,42101007400
1,42101003300
1,42101003300
1,42101028902
1,42101028200
1,42101026600
1,42101018802
2,42101017800
1,42101016902
1,42101028000
1,42101004103
1,42101013900
1,42101008301
1,42101010100
1,42101007900
1,42101009802
1,42101027902
1,42101011200
1,42101019200
1,42101007400
1,42101006000
1,42101011000
3,42101007300
1,42101008301
1,42101028000
3,42101016702
2,42101030000
1,42101008301
1,42101013100
1,42101003300
1,42101003901
1,42101014800
1,42101026500
1,42101010800
1,42101006700
2,42101016800
2,42101024400
1,42101024300
1,42101020101
1,42101008301
1,42101019502
1,
3,42101027402
1,42101024500
3,42101008301
1,42101019000
5,42101030000
3,42101017300
1,42101034900
2,42101008101
1,42101007400
2,42101016500
1,42101018801
1,42101018801
3,42101010400
1,42101006500
3,42101028200
2,42101025300
2,42101031900
4,42101034701
2,42101024200
4,42101017601
1,42101028400
1,42101010800
1,42101012100
2,42101009400
2,42101011000
2,42101008200
2,42101029800
1,42101028300
1,42101002500
5,42101014800
1,42101016100
2,42101006200
1,42101008102
6,42101028902
1,42101027300
1,42101024100
1,42101028400
1,42101008602
4,42101029900
4,42101020200
2,42101024300
2,42101002500
4,42101020102
3,42101025300
3,42101008302
4,
2,42101020101
6,42101015101
1,42101034802
1,42101031900
3,42101030501
2,42101017900
1,42101020101
2,42101010200
2,42101011900
2,42101039002
1,42101012201
2,42101017701
3,42101038100
3,42101024500
5,42101005500
2,42101010800
4,42101011800
3,42101031101
2,42101009600
2,42101003200
3,42101010800
2,42101025200
1,42101002200
3,42101009600
2,42101019800
2,42101003200
3,42101031101
1,42101013300
3,42101006100
3,42101001700
3,42101008101
10,42101025200
1,42101016702
3,42101011200
3,42101016500
3,42101039100
3,42101003300
3,42101009600
1,42101004202
6,42101024500
1,42101032500
1,42101017201
1,42101017202
1,42101028000
1,42101006600
3,42101006200
1,42101033701
4,42101001102
3,42101027401
3,42101018001
4,42101008101
6,42101013800
4,42101024300
1,42101032100
5,42101008101
5,42101008500
3,42101010800
4,42101009400
4,42101027401
5,42101024200
3,42101028400
3,42101006100
3,42101031700
6,42101009300
4,42101003200
8,42101016800
6,42101007400
3,42101031102
5,42101008102
3,42101032100
3,42101017202
2,42101024700
3,42101017300
3,42101028600
3,42101014700
3,42101008302
5,42101027401
3,42101006300
4,42101011500
4,42101007101
6,42101037700
5,42101015102
6,42101015200
6,42101027500
3,42101017400
6,42101016702
3,42101029800
2,42101013900
1,42101011100
1,42101033800
2,42101034502
2,42101036501
1,42101035701
1,42101033400
2,42101034502
1,42101036501
1,42101035701
1,42101036501
1,42101015300
1,42101033300
1,42101001400
1,42101013300
1,42101013900
1,42101003100
1,42101002500
1,42101011900
1,42101002500
1,42101030100
1,42101024300
1,42101025200
1,42101008301
1,42101007300
2,42101006700
2,42101008200
1,42101008301
1,42101002000
1,42101016901
4,42101011900
1,42101008601
2,42101010300
1,42101011400
1,42101029900
1,42101020200
1,42101002300
1,42101007200
2,42101028000
1,42101028200
1,42101013800
6,42101003901
1,42101026800
2,42101038200
3,42101006200
1,42101010800
1,42101007400
3,42101032000
1,42101020300
1,42101033600
2,42101031800
3,
5,42101016902
1,42101030502
1,42101032100
1,42101006700
1,42101006700
1,42101024300
1,42101026500
1,42101033701
1,42101032500
6,42101007400
2,42101036302
2,42101010800
1,42101011000
2,42101029300
6,42101028300
1,42101037700
1,42101032300
5,42101028300
1,42101027901
2,42101026800
3,42101030501
2,42101008200
2,42101024800
2,42101031700
2,
3,42101002000
1,42101008000
2,42101008400
2,42101008500
2,42101039001
1,42101011200
2,42101003300
4,42101030600
6,42101019000
4,42101028000
1,42101028200
2,42101024700
1,42101003200
1,42101028300
2,42101027700
1,42101010700
2,42101002200
7,42101028300
6,42101017202
2,42101006300
1,42101009500
2,42101039100
2,42101006700
1,42101026800
1,42101024200
3,42101027901
3,42101015300
4,42101009500
2,42101009600
2,42101008101
3,42101010000
1,42101033600
1,42101009400
2,42101030000
1,42101017900
2,42101028000
1,42101038000
1,42101006500
1,42101027402
2,42101017900
1,42101027902
5,42101030000
1,42101027800
1,42101002000
3,42101008102
2,42101027700
4,42101026700
4,42101017800
4,42101024500
2,42101033701
1,42101032100
4,42101028000
2,42101024900
4,42101026800
2,42101027800
1,42101008301
3,42101024900
2,42101008302
5,42101025200
3,42101024700
2,42101014700
1,42101028000
3,42101008302
3,42101036203
1,42101001400
4,42101039002
5,42101027902
5,42101027902
6,42101007300
6,42101019000
4,42101028000
4,42101031101
2,42101016901
4,42101020101
5,42101017100
2,42101039001
3,42101017202
3,42101032500
4,42101016701
6,42101026500
3,42101009200
5,42101026700
3,42101033101
2,42101010900
2,42101032000
4,42101008400
1,42101002000
4,42101005500
1,42101000401
4,42101031101
1,42101020400
3,42101033000
1,42101033400
3,42101013900
6,42101002200
3,42101028400
6,42101010700
4,42101011900
7,42101014700
3,42101028200
5,42101037700
3,42101024300
5,42101024000
2,42101035500
1,42101034502
1,42101013800
1,42101010200
1,42101020101
1,42101020101
1,42101014100
1,42101023800
1,42101014900
1,42101024100
1,42101003701
1,42101021200
1,42101012201
1,42101001500
1,42101016901
1,42101029800
2,42101029800
1,42101026600
1,42101003300
1,42101013100
1,42101008400
1,42101028901
1,42101015101
1,42101009400
1,42101029900
4,42101019000
1,42101015102
1,42101013100
1,42101007200
1,42101026800
1,42101007900
2,42101006700
1,42101026800
1,42101006700
2,42101026500
1,42101014900
2,42101003200
2,42101004101
1,42101010400
1,42101026700
5,42101009500
2,42101010400
1,42101034802
1,42101025200
2,42101009400
1,42101007000
2,42101009802
1,42101008301
1,42101030600
1,42101008302
4,42101027800
1,42101025300
2,42101010100
1,42101033000
1,42101024700
1,42101003300
1,42101025400
1,42101017300
1,42101024300
3,42101015200
1,42101000500
1,42101008102
4,42101026700
1,42101020200
4,42101008500
1,42101033600
2,42101003300
1,42101006200
2,42101003100
2,42101025400
5,42101028902
4,42101028100
2,42101036000
1,42101020400
2,42101030000
5,42101032600
1,42101015300
1,42101008301
5,42101027402
2,42101031200
1,42101036302
4,42101030000
1,42101016901
2,42101028000
3,42101037500
3,42101020101
4,42101032300
4,42101020102
1,42101019800
5,42101029800
1,42101009300
5,42101019501
3,42101007200
2,42101027600
1,42101007200
5,42101016701
2,42101003100
1,42101007000
2,42101010400
1,42101024200
2,42101028600
2,42101027200
4,42101008200
3,42101006200
2,42101019000
2,42101019900
1,42101019000
6,42101024200
2,42101013900
3,42101028902
1,42101007101
4,42101008302
1,42101010200
2,42101012100
1,42101009300
1,42101024300
3,42101009100
3,42101028300
3,42101017702
6,42101012204
5,42101010300
4,42101033000
6,42101007000
4,42101037700
3,42101014700
4,42101015600
1,42101003901
2,42101030200
3,42101008302
1,42101006700
2,42101003300
3,42101006300
4,42101003100
4,42101020500
3,42101031900
5,42101008200
9,42101024200
3,42101032300
3,42101030800
3,42101020102
3,42101003100
4,42101026302
4,42101007400
4,42101004104
4,42101003701
2,42101024300
5,42101008102
4,42101025900
3,42101026500
4,42101028300
3,42101011200
4,42101015102
2,42101010800
4,42101008102
4,42101016400
7,42101016200
3,42101006200
3,42101027402
2,42101006500
3,42101011200
5,42101030000
3,42101007000
3,42101008200
4,42101007200
4,42101016902
5,42101024900
6,42101016902
7,42101029300
5,42101024700
7,42101010800
3,42101028000
2,42101024200
4,42101032000
2,42101012100
4,42101008400
3,42101020400
5,42101019200
4,42101002500
2,42101025400
6,42101024500
7,42101010500
3,42101025800
4,42101031501
1,42101023700
3,42101008302
3,42101025300
3,42101007400
2,42101033701
1,42101034701
5,42101032100
2,42101033701
1,42101035702
2,42101033400
2,42101019100
2,42101020101
1,42101008301
1,42101002500
1,42101011900
1,42101032600
1,42101006300
1,42101017900
1,42101026500
1,42101027902
1,42101034802
2,42101024900
2,42101027402
1,42101010400
2,42101026700
2,42101003701
1,42101008301
1,42101003200
1,42101039100
1,42101009500
3,42101028400
1,42101014600
4,42101009300
1,42101025300
7,42101015102
1,42101034802
1,42101010100
1,42101006300
1,42101030200
3,42101025900
1,42101006000
4,42101024700
2,42101009600
1,42101034502
1,42101027600
2,42101010000
2,42101001102
1,42101001102
2,42101010100
1,42101006200
3,42101008400
2,42101020300
2,42101005500
1,42101026800
1,42101024700
5,42101011300
1,42101010700
1,42101016701
2,42101008500
3,42101031200
1,42101024200
5,42101008200
1,42101033000
1,42101011300
3,42101020101
1,42101029200
1,
1,42101000701
1,42101027700
1,42101020101
1,42101009300
1,42101026800
3,42101003701
1,42101029800
3,42101025300
1,42101016901
2,42101031900
1,42101032000
2,42101020400
2,42101013900
4,42101016902
2,42101003200
2,42101010000
5,42101008101
9,42101007300
5,42101024200
4,42101026302
1,42101034100
1,42101030000
1,42101036202
2,42101029900
2,42101008102
1,42101006600
2,42101029900
1,42101008000
2,42101038200
3,42101009100
4,42101016500
2,42101028500
2,42101019200
6,42101008400
4,42101017100
1,42101024300
1,42101007300
3,42101029400
1,42101020101
4,42101013200
1,42101032500
1,42101021300
3,42101006000
1,42101008101
1,42101030100
1,42101033000
3,42101003200
3,42101006200
3,42101010800
3,42101008102
1,42101006300
4,42101009500
4,42101008102
8,42101033000
5,42101008102
3,42101002500
3,42101013702
3,42101027500
2,42101009802
6,42101029900
3,42101027401
1,42101008601
1,42101000500
4,42101036202
5,42101011800
3,42101032000
1,42101034802
8,42101025400
3,42101002100
3,42101024200
2,42101002701
2,42101007400
7,42101025200
4,42101006500
3,42101025800
1,42101035900
6,42101024500
1,42101009300
2,42101010400
3,42101011800
2,42101030501
1,42101033701
1,42101033800
1,42101035601
1,42101035601
2,42101035800
1,42101035702
2,42101035702
6,42101024400
1,42101035500
1,42101035601
1,42101035702
3,42101032600
1,42101033101
1,42101007900
3,42101003702
1,42101017300
1,42101024300
1,42101012100
1,42101027500
1,42101008200
1,42101010700
1,42101011200
1,42101039100
1,42101006000
1,42101028200
1,42101020101
1,42101010900
1,42101006600
1,42101024300
1,42101025400
1,42101008302
1,42101025900
1,42101020200
1,42101026000
1,42101004201
1,42101006000
1,42101008400
1,42101024100
1,42101000500
1,42101037700
1,42101002500
